1908,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>想要练胸肌的汉子有福了，以下这几个动作对于练胸肌非常有帮助。
 </p><p>喜欢健身的人越来越多，身材好了不仅穿衣服会更好看，也能让你更加容光焕发。男士们不要偷懒了，妹子们都喜欢有肌肉的汉子，你还不准备行动起来吗？
 </p><p><strong>1.下斜俯卧撑</strong>
 </p><p>可以有效锻炼到胸肌上束，撑起你的衣服。</p><p><strong>2.海豚俯卧撑</strong>
 </p><p>能锻炼肩部肌群，加强后腰和脊椎附近的肌肉，特别改善体态！穿衬衫也会更好看。</p><p><strong>3.单手俯卧撑</strong>
 </p><p>需要的力量很大，所以练出来的手臂线条非常吸引人。</p><p><strong>4.攀山侧踢</strong></p><p>
有效刺激侧腰，人鱼线就是这么来的。</p><p><strong>5.虎式俯卧撑</strong>
 </p><p>刺激胸肌下束特别好的俯卧撑，让你的胸肌线条非常清晰。</p><p><strong>6.单腿俯卧撑</strong>
 </p><p>稳定全身的最好练习，矫正体态，让你穿衣服更挺拔。</p><p>这几个动作你学会了吗？有些自己没有办法做准确的也不要心急，一步一步来。在做动作之前记着热身一下，身体没有活动开就运动，是很容易肌肉拉伤的。健身的时候保护好自己，健身是为了更健康，不要反而让自己受伤了。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-02</p>",25,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktlb/kta.png
1907,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>男人靠什么吸引女人？真实、深刻、胆识、幽默、气度、浪漫、进取、冒险？不！你忽略了最关键的外在美丽，其实一个男人的外在之美才是最吸引女人的。内在之美在于修炼，经历；外在之美，在于品位，着装！
 </p><p>男人如何装扮才能光彩迷人，受人称赞，尤其是得到异性的垂青？以下的细节和要领你不能忽略。
 </p><p><strong>1.注重细节</strong></p><p>
（1）正式场合穿黑色皮鞋，擦拭光亮会显得十分体面。
 </p><p>（2）袖口虽小，却在服饰中起着画龙点睛的妙用。袖口扣子的搭配大有学问，一般来讲，水晶玻璃袖扣因其透明，最好搭配白色衬衫；而红色衬衫搭配金色袖扣，有华丽而时髦的感觉；黑、白、灰衬衫搭配银色袖扣，则有沉稳、高贵的效果。
 </p><p>（3）发型也标志着你的品位。这里建议4种风格迥异的发型：最具艺术气质的冷艳君子，最具怀旧气质的俊俏小生，最具阳光气质的乐观少年，以及最具耿帅气质的英雄本色。
 </p><p>（4）香水是一个隐形的时尚符号，但男人使用要特别注意场合和味道的搭配。休闲的、和女友一起的场合，可用比较时尚的新款味道，我推荐一款CKMAN的香水。</p><p><strong>2.避免犯错</strong></p><p></p><p>（1）谨慎穿窄领：东方人相对西方人来说脸会略显大些，宽领更适合东方男性的脸形，所以很时髦的极窄领型要慎重尝试。
 </p><p>（2）西装误区：欧式对排扣西服由于纽扣位置较低，有一种上半身显长的感觉，所以身材较矮的男士应该慎重穿着；里面的衬衫不能长过西装袖口半英寸，大部分男士露得太多。
 </p><p>（3）名牌是可穿不可“吹”的：如果大谈衬衣多少钱一件、在某某奢侈店买东西……女人听到通常会很反感，她们对这种话题是相当敏感的。其实女人更加喜欢沉默但目光专注的你，还是学学梁朝伟吧。
 </p><p>（4）中性有度：年轻的女孩们都承认自己喜欢偏秀美的帅哥，但是不喜欢男人的刘海留到可以遮住半边脸，不喜欢男人打个耳洞、穿喇叭裤等。中性时尚仍旧讲究“男女有别”，在阴柔美里保持阳刚之气，这才自然大方。
 </p><p>（5）易犯的错：短夹克包过了臀部，腰带系在了肚子上面等等。如果实在不幸拥有了一个便便大腹，就算肚子再大，腰带也必须系在“将军肚”下。
 </p><p>（6）男士的长裤，可以采取不同的造型手段以求合身舒适。最吸引视线的是那种瘦型的将臀围及大腿曲线显露的长裤，但这要求着装的男子首先臀部及大腿要线条清晰，否则会适得其反。
 </p><p><strong>3.颜色与搭配</strong></p><p>
对男装来说，深颜色与调和色独具魅力，尤其应用在外衣上则更引人注目。比如深蓝色和砖红色最能引起好感和重视。可以想象，穿深颜色的西装配鲜艳颜色的衬衫，再系上一条中性灰调领带的男子走在大街上，会引来无数欢欣的目光，觉得他很帅和富有魅力。
 </p><p>人们总是喜欢“透过现象看本质”，认为穿着得当的男子一定精明能干，其它方面也一定很出色。要想学会巧妙搭配，最简单易行的方法，便是留意商店的橱窗或商场出色的男装搭配实例。结合自身情况去揣摩，试想着自己如此着装后的效果，有可能的话可以试穿一下，比较中意便将其全套买下，而不要仅买其中一件或两件。
 </p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-31</p>",25,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktlb/ktb.png
1906,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>想要吸引女生，打扮自己的核心在于让你显得拥有更高的价值。而这并不只是简单的装饰堆叠，如果打扮得不恰当，很容易令女生产生不适感。</p><p>“孔雀理论”显示出，不管是蚂蚁、孔雀、还是人类，任何群体动物都有社会阶层之分。阶层角色的不同通常可以通过外貌特征来显示。以蚂蚁为例，雄蚁、工蚁、兵蚁都有各自的外观特征。
 </p><p>这里总结出了三个最核心的造型要素，在两性吸引中具有指导意义。</p><p><strong>1. 主流审美</strong></p><p>没错，现在我们的文明已进步到越来越追求个性的审美，很多人都有自己独特的偏好。但是，从普遍意义上来说，小众的审美会导致你的女性受众面过于狭窄。</p><p>比如，吊裆裤+棒球帽的嘻哈装扮很可能会被白领女性觉得幼稚，而打扮得像007詹姆士·邦德的男性，则既可以吸引到Office Lady，也会受嘻哈辣妹青睐。</p><p>所以，请先将你那颗急着靠奇装异服搏出位的心收一收，先参考一下金城武、吴彦祖这些大众情人们是怎么穿的。直至你能熟练驾驭自己的风格，再按照需求来强化它。</p><p><strong>2. 时尚感</strong></p><p>独特的审美可以让人从大众中脱颖而出；如果这种审美是先进的、时尚的，那么将会传达出这个人拥有更好的基因的潜在信息。</p><p>抛开这些玄乎的社会心理，如果你仅仅是符合主流审美，而没有脱颖而出的话，异性将很难发现你的存在。时尚感与创意是一个男人刷存在感的利器。</p><p>“时尚”这个命题太过庞大，很容易泛泛而谈。容易对你有价值的建议是，时尚感并不是一蹴而就的，而是一种生活习惯。建议你长期订阅一两份男性时尚杂志，比如《GQ》、《时尚先生》，他们会告诉你一些相关知识。</p><p>值得注意的是，创意并不等于古怪。我们相对比较提倡在细节上体现创意，比如独特的纽扣缝线，和一些别致的腕表、口袋方巾、袖扣等等。</p><p><strong>3. 精英元素</strong></p><p>我们都知道，运动服比西服套装更方便动作，但为什么《瞒天过海》、《007》这类好莱坞动作片里，男主角都会穿着紧身西服套装追逐打斗？很明显，穿运动服打的话你们就不会去买票了，因为一点也不酷炫。导演希望靠这样的穿着，表达出主角的“精英”性。带着主角光环的人都有自己特定阶层的穿着原则，这些特质是大部分路人所不具备的，而女性往往会通过某些外形特征来选择出资源丰富的精英男性来交往。如果你有兴趣了解更多，推荐阅读《精子战争》。</p><p>在优化外形的起步时，我们可以简单地将“精英元素”理解为：服饰的质地和裁剪，比款型重要；整体干净利落，比设计感重要；时尚感，比舒适保暖重要。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-28</p>",25,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktlb/ktc.png
1905,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>没有妹子会喜欢皮肤差的男人！而男生对护肤的了解程度就像他们对于女人心的理解程度一样，战斗力几乎为零。“没有丑女人，只有懒女人”这句话，同样适用于男人！男人主义护肤，并不是娘娘腔的行为，如果你觉得满脸胡渣，皮肤粗糙的才是真爷们儿，那我大概知道你为什么单身了。你都不会细心照顾自己，妹子还能指望你细心地疼爱她吗？以下坏习惯无形中让你越来越丑，大家注意啦：
 </p><p><strong>1.随意使用护肤品</strong></p><p>
许多男人缺乏一个系统的护肤程序, 随意使用洁面产品洗脸，包括固体和液体香皂（非洁面皂），可是普通香皂里含有的化学物质会令你的皮肤干燥，皮表的保护层越来越薄。长此以往的话，你的皮肤会变得越来越脆弱。根据你的肤质，换一种适合你的洁面产品（干性、油性、或是混合的），注意适当的清洁，才会令你的皮肤变得柔软，光滑，有弹性。</p><p><strong>2.摄入利尿剂</strong></p><p></p><p>我们都知道每天要喝够八杯水，而日常生活中，你不免会摄入一些利尿剂，例如喝咖啡，饮酒。这对你的皮肤也不好，因为利尿剂就像咖啡因和酒精一样，会将你身体的水分过量地排出体外。而我们的身体一半是水，补充一定量的水分来维持细胞的正常工作是非常有必要的，坚持下来，多喝白开水，少喝饮料类，慢慢的你会发现不仅你的皮肤变好了，你的身体状况也会有改善的。<strong>3.不使用剃须膏或泡沫</strong></p><p>
除非是特殊原因，尽量不要在没使用剃须膏或者剃须泡沫的情况下剃须。干着脸硬剃，不小心刮破了脸皮，轻则只是皮外伤，重则会导致毛囊炎。所以为了既做到能温和剃须，不伤害皮肤，又经济实惠，最好的办法就是不要在剃须刀上省钱，买一款好的剃须刀，并且尽量选择价格合理的有名气的剃须膏或泡沫。</p><p><strong>4.用你的脏手摸脸</strong></p><p>
从幼儿园开始，幼儿园阿姨就告诉我们饭前不洗手会有多严重的后果，到底手上有多少细菌，不用我说，你自己也知道吧？你用带着这么多细菌的手摸脸的时候，你有想过脸的感受吗？这些脏东西会从你的手上转移到脸上，阻塞毛孔，形成黑头，青春痘，痤疮等等会破坏你外形的东西。而且，如果你总是揉脸，还会加速面部皱纹的形成。<strong>5.驼背</strong></p><p>
整天驼着背，不仅对你的脊椎不好，也不会给别人留下好印象。这样的形象一般会让人觉得你很懒或者不自信，第一印象就这么完蛋了。相反，如果你的站姿总是挺拔的，这不仅会让你的肌肉显得更紧实，并且会让人觉得你是自信的，一个自信的男人，对于女生来说是很有吸引力的。</p><p><strong>6.运动后吃更多</strong></p><p>
如果你在锻炼了30分钟后，吃了一顿热量超高的晚餐，并且还说服自己这只是锻炼后正常的能量补充的话，那我只能说，你对自己下手太不狠了！如果你一再放纵自己的这种错误的逻辑思维的话，你就会发现你的锻炼不仅没有减脂，反而让你变得更肥了。营养学家已经说了很多次了，想要锻炼健身，合理的饮食习惯是非常重要的。你每次都说服自己多吃点没事，其实是为放纵自己找借口。你可以偶尔吃点炸鸡或者其他的垃圾食品，但它不是健康的生活习惯。并且你能确保你做的锻炼能消耗掉这些垃圾食品带来的热量吗？<strong>7.吃太多速食品</strong></p><p>
吃太多速食品会影响整个身体的健康状况，因为你会不小心摄入过多的盐分，热量，糖分，脂肪等等，这不仅会导致你长肉，并且它们会毁了你所有为保持外形做的努力。改掉这个坏习惯，如避免吃太多白颜色的食物，这意味着你应该避开任何含有面粉，糖，黄油，奇怪的化学名称或原料的食物，多吃蔬菜、新鲜水果。<strong>8.不注意防晒</strong></p><p>
年龄引起的皮肤老化多和皮肤吸收了太多的紫外线有关。也就是说，如果你在没有做防晒措施的情况下，长时间地暴晒在太阳下，你的皮肤会变得粗糙，没有弹性，更严重的话会引起黑色素瘤。为了保护你的皮肤，减缓衰老，要避免在阳光最强烈的时候进行户外运动。还有，在夏天进项户外运动时，别忘了戴太阳眼镜，并按时涂抹防晒霜。<strong>9.吸烟</strong></p><p></p><p>香烟中包含4000多化学物质，其中51种是已知的致癌物质，每次吸烟的时候，你都是在自杀。当你吸烟时，体内自由基形成，这些破坏性的分子会损害你的DNA，导致产生皱纹。首先考虑吸烟的利弊，关于你的喜好，你要真实地对待。然后试着找出除了吸烟以外你同样喜欢的东西。最后，戒烟，转移兴趣点。这是一个艰难的过程，你必须找到最适合你的戒烟方法，但是如果你能够坚持做下去，即使中间有可能会反复，但你最终会成功的。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-31</p>",25,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1904,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>发型是帅哥的灵魂。</p><p>
一个男人，可以长得不帅，生得不高，甚至衣服都可以不用那么精致，但是发型一旦挫了，基本上其它地方都没办法弥补。
 </p><p>下面是妹子们总结出的有魅力的型男发型：</p><p><strong>1.超短</strong>
为什么她会喜欢：这种简单但是性感的男士发型最有可能是女性喜欢的万年款。这种简单的发型既能把男人的阳刚之气衬托出来，同时，女生又可以在任何时候抚摸你的头发而不用担心搞乱你的发型。</p><p>如何实现：这种发型只需要将所有头发剪成一样的长度，但基本上需要每个月剪一次以保持合适的长度。</p><p></p><p><strong>2.前波浪式</strong>
为什么她会喜欢：这是一款即使不用花费大量时间去整理，也能产生很强的吸引力的发型。它会让人不禁联想起像肯尼迪总统那样温和又有气质的男性，同时又符合了近几年大热的复古风。</p><p>如何实现：这种发型的重点是，头发的长度从头顶向两侧长度顺序递减，打理的时候，将前额的头发向一侧梳理，形成波浪效果。这种发型不适合头发稀疏的男生，同时，日常打理中为了使前额的波浪定型，可以在梳理的时候使用少量的摩丝。</p><p><strong>3.有光泽的背头</strong>
为什么她会喜欢：又一款复古风格的发型，它让任何一个男生看起来都像是唐•德雷珀（美剧《广告狂人》主角），虽然他为女人痴狂，但不得不说，没有任何一个女人可以拒绝这个充满自信的男人。</p><p>如何实现：背头发型最适合中等长度的头发，必须使用定型产品来保持头发的造型。接下来，以左眉毛的中点为界线将头发分界，再分别将两侧的头发梳向脑后，使用少量的润发油，既保持头发的光泽，又保证造型。</p><p><strong>4.自然卷</strong>
为什么她会喜欢：自然卷发既适合稚气未脱的男生，又适合粗犷阳刚的男生，同时又是阳光运动男很好的选择。</p><p>如何实现：这种发型只适合自然卷的男生，所以如果你没有自然卷，还是不要勉强，换一个其他的发型吧。有时候自然卷会不太好打理，因为它们卷得很随意，所以最好保证头发是中等长度，并且选用自然定卷的护发产品进行日常打理。</p><p><strong>5.偏分</strong>
为什么她会喜欢：以女人的审美观来看，偏分是经典的能凸显男生阳刚气质的发型。同样，她们会认为拥有这样发型的男生多是稳重并且传统的，成熟稳重的男性是女性选择人生伴侣的首选。</p><p>如何实现：偏分有很多种，所以你要多尝试几种，才知道什么样的偏分最适合你。通常来讲，偏分的发界线在左侧，但如果你喜欢，右侧也可以。</p><p>就像你的衣服，你的发型也可以向女性传达重要的信息。基于你的外表，一个适合的发型会给你加分不少，这些会在约会的时候助你一臂之力。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-02-01</p>",25,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
1903,成为VIP会员，可全面解锁所有课程哦！,"<p></p><p>请问，你们觉得在街上看到那些辣得让人走不动路的女孩子每天会在“漂亮”这件事上投资多少时间？她们除了基础的护肤化妆挑衣服以外，还要做面膜、做发膜、做腿膜、修指甲、修眉毛、养睫毛、养嘴唇、养脖子、除眼袋、除鸡皮、减脂、睡美容觉……
 </p><p>就是这么麻烦，才能换到你在街上回头多看她一眼。
 </p><p>想和美女做朋友，你也必须和她们一样在外表上投资时间。而最基本的皮肤护理基础，每天顶多需要你投资十分钟，就能做个干净的阳光美男了。如果你有需要往深度了解个人护理知识却不知从何开始，下面的建议能为你打下良好的基础。
 </p><p><strong>基础面部护肤三步：清洁、调理、滋润</strong></p><p>
我们经常嘲笑社交网站上的虚荣女孩用软件在照片上磨皮来把自己皮肤弄好一点。其实，保持良好的护肤习惯，你也可以长期保持磨皮效果。</p><p>简单来说，护肤可以分为清洁、调理、滋润这三步。请在早上起床时和晚间睡觉前坚持完成它，两三个月后，你会发现皮肤有明显的改善。
 </p><p><strong>1.清洁：洁面乳、洗脸皂等。</strong></p><p>
简单的面部清洁就是用洁面乳之类的洗干净脸。这一步很重要，需要认真对待，尤其是出油最多、毛孔最粗糙的鼻子两侧。另外，下巴到脖子这一块也经常被忽略，一定要注重清洁。如果嫌麻烦，最好在洗澡的时候把脸一并洗了。我知道一开始会觉得很烦很无聊，我最初的几天都要开始背《金刚经》来平复心情了，但是看见镜子里的自己越来越干净，你会体会到洗脸之中的禅意。这件事坚持几个礼拜以后会发现惊喜的，相信我。</p><p><strong>2.调理：爽肤水。</strong></p><p>
洗完脸紧绷绷的感觉，是因为洁面用品所带的碱性所致，这时候爽肤水里的水杨酸就要起作用了。爽肤水的主要功能是调和皮肤酸碱度，让皮肤更容易得到滋润。倒一点点爽肤水到掌心，然后双手抹匀，轻拍到脸和脖子上，这个过程也能给自己很积极的心理暗示，暗示着你的外形正在慢慢地变好。</p><p><strong>3.滋润：面霜、润肤乳。</strong></p><p>
对男生来说滋润就是补水。如果再想加强功效就交给精华液吧。挑个补水功能好的面霜、润肤乳之类的就好。记得别漏掉脖子。
 </p><p>以上是最基础的护肤三步骤，另外的加分项有：眼霜、精华液、面膜或者对自己的头发也好一点。相比起女人来，我们男人还真的算得上是幸运，三步完成就能帅气地出门了。</p><p><br></p><p style=""color:#999;font-size:13px;font-style:italic;"">更新时间：2021-01-30</p>",25,https://www.weiwei567.com/addons/mm_las/images/ktfl/ktmr.png
